REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRLDSINDEA01,2,2022,0.0161
GLOBAL,PWRLDSINDEA01,2,2023,0.0161
GLOBAL,PWRLDSINDEA01,2,2024,0.0161
GLOBAL,PWRLDSINDEA01,2,2025,0.0161
GLOBAL,PWRLDSINDEA01,2,2026,0.0161
GLOBAL,PWRLDSINDEA01,2,2027,0.0161
GLOBAL,PWRLDSINDEA01,2,2028,0.0161
GLOBAL,PWRLDSINDEA01,2,2029,0.0161
GLOBAL,PWRLDSINDEA01,2,2030,0.0161
GLOBAL,PWRLDSINDEA01,2,2031,0.0161
GLOBAL,PWRLDSINDEA01,2,2032,0.0161
GLOBAL,PWRLDSINDEA01,2,2033,0.0161
GLOBAL,PWRLDSINDEA01,2,2034,0.0161
GLOBAL,PWRLDSINDEA01,2,2035,0.0161
GLOBAL,PWRLDSINDEA01,2,2036,0.0161
GLOBAL,PWRLDSINDEA01,2,2037,0.0161
GLOBAL,PWRLDSINDEA01,2,2038,0.0161
GLOBAL,PWRLDSINDEA01,2,2039,0.0161
GLOBAL,PWRLDSINDEA01,2,2040,0.0161
GLOBAL,PWRLDSINDEA01,2,2041,0.0161
GLOBAL,PWRLDSINDEA01,2,2042,0.0161
GLOBAL,PWRLDSINDEA01,2,2043,0.0161
GLOBAL,PWRLDSINDEA01,2,2044,0.0161
GLOBAL,PWRLDSINDEA01,2,2045,0.0161
GLOBAL,PWRLDSINDEA01,2,2046,0.0161
GLOBAL,PWRLDSINDEA01,2,2047,0.0161
GLOBAL,PWRLDSINDEA01,2,2048,0.0161
GLOBAL,PWRLDSINDEA01,2,2049,0.0161
GLOBAL,PWRLDSINDEA01,2,2050,0.0161
GLOBAL,PWRLDSINDNE01,2,2021,0.0139
GLOBAL,PWRLDSINDNE01,2,2022,0.0139
GLOBAL,PWRLDSINDNE01,2,2023,0.0139
GLOBAL,PWRLDSINDNE01,2,2024,0.0139
GLOBAL,PWRLDSINDNE01,2,2025,0.0139
GLOBAL,PWRLDSINDNE01,2,2026,0.0139
GLOBAL,PWRLDSINDNE01,2,2027,0.0139
GLOBAL,PWRLDSINDNE01,2,2028,0.0139
GLOBAL,PWRLDSINDNE01,2,2029,0.0139
GLOBAL,PWRLDSINDNE01,2,2030,0.0139
GLOBAL,PWRLDSINDNE01,2,2031,0.0139
GLOBAL,PWRLDSINDNE01,2,2032,0.0139
GLOBAL,PWRLDSINDNE01,2,2033,0.0139
GLOBAL,PWRLDSINDNE01,2,2034,0.0139
GLOBAL,PWRLDSINDNE01,2,2035,0.0139
GLOBAL,PWRLDSINDNE01,2,2036,0.0139
GLOBAL,PWRLDSINDNE01,2,2037,0.0139
GLOBAL,PWRLDSINDNE01,2,2038,0.0139
GLOBAL,PWRLDSINDNE01,2,2039,0.0139
GLOBAL,PWRLDSINDNE01,2,2040,0.0139
GLOBAL,PWRLDSINDNE01,2,2041,0.0139
GLOBAL,PWRLDSINDNE01,2,2042,0.0139
GLOBAL,PWRLDSINDNE01,2,2043,0.0139
GLOBAL,PWRLDSINDNE01,2,2044,0.0139
GLOBAL,PWRLDSINDNE01,2,2045,0.0139
GLOBAL,PWRLDSINDNE01,2,2046,0.0139
GLOBAL,PWRLDSINDNE01,2,2047,0.0139
GLOBAL,PWRLDSINDNE01,2,2048,0.0139
GLOBAL,PWRLDSINDNE01,2,2049,0.0139
GLOBAL,PWRLDSINDNE01,2,2050,0.0139
GLOBAL,PWRLDSINDNO01,2,2021,0.0161
GLOBAL,PWRLDSINDNO01,2,2022,0.0161
GLOBAL,PWRLDSINDNO01,2,2023,0.0161
GLOBAL,PWRLDSINDNO01,2,2024,0.0161
GLOBAL,PWRLDSINDNO01,2,2025,0.0161
GLOBAL,PWRLDSINDNO01,2,2026,0.0161
GLOBAL,PWRLDSINDNO01,2,2027,0.0161
GLOBAL,PWRLDSINDNO01,2,2028,0.0161
GLOBAL,PWRLDSINDNO01,2,2029,0.0161
GLOBAL,PWRLDSINDNO01,2,2030,0.0161
GLOBAL,PWRLDSINDNO01,2,2031,0.0161
GLOBAL,PWRLDSINDNO01,2,2032,0.0161
GLOBAL,PWRLDSINDNO01,2,2033,0.0161
GLOBAL,PWRLDSINDNO01,2,2034,0.0161
GLOBAL,PWRLDSINDNO01,2,2035,0.0161
GLOBAL,PWRLDSINDNO01,2,2036,0.0161
GLOBAL,PWRLDSINDNO01,2,2037,0.0161
GLOBAL,PWRLDSINDNO01,2,2038,0.0161
GLOBAL,PWRLDSINDNO01,2,2039,0.0161
GLOBAL,PWRLDSINDNO01,2,2040,0.0161
GLOBAL,PWRLDSINDNO01,2,2041,0.0161
GLOBAL,PWRLDSINDNO01,2,2042,0.0161
GLOBAL,PWRLDSINDNO01,2,2043,0.0161
GLOBAL,PWRLDSINDNO01,2,2044,0.0161
GLOBAL,PWRLDSINDNO01,2,2045,0.0161
GLOBAL,PWRLDSINDNO01,2,2046,0.0161
GLOBAL,PWRLDSINDNO01,2,2047,0.0161
GLOBAL,PWRLDSINDNO01,2,2048,0.0161
GLOBAL,PWRLDSINDNO01,2,2049,0.0161
GLOBAL,PWRLDSINDNO01,2,2050,0.0161
GLOBAL,PWRLDSINDSO01,2,2021,0.0161
GLOBAL,PWRLDSINDSO01,2,2022,0.0161
GLOBAL,PWRLDSINDSO01,2,2023,0.0161
GLOBAL,PWRLDSINDSO01,2,2024,0.0161
GLOBAL,PWRLDSINDSO01,2,2025,0.0161
GLOBAL,PWRLDSINDSO01,2,2026,0.0161
GLOBAL,PWRLDSINDSO01,2,2027,0.0161
GLOBAL,PWRLDSINDSO01,2,2028,0.0161
GLOBAL,PWRLDSINDSO01,2,2029,0.0161
GLOBAL,PWRLDSINDSO01,2,2030,0.0161
GLOBAL,PWRLDSINDSO01,2,2031,0.0161
GLOBAL,PWRLDSINDSO01,2,2032,0.0161
GLOBAL,PWRLDSINDSO01,2,2033,0.0161
GLOBAL,PWRLDSINDSO01,2,2034,0.0161
GLOBAL,PWRLDSINDSO01,2,2035,0.0161
GLOBAL,PWRLDSINDSO01,2,2036,0.0161
GLOBAL,PWRLDSINDSO01,2,2037,0.0161
GLOBAL,PWRLDSINDSO01,2,2038,0.0161
GLOBAL,PWRLDSINDSO01,2,2039,0.0161
GLOBAL,PWRLDSINDSO01,2,2040,0.0161
GLOBAL,PWRLDSINDSO01,2,2041,0.0161
GLOBAL,PWRLDSINDSO01,2,2042,0.0161
GLOBAL,PWRLDSINDSO01,2,2043,0.0161
GLOBAL,PWRLDSINDSO01,2,2044,0.0161
GLOBAL,PWRLDSINDSO01,2,2045,0.0161
GLOBAL,PWRLDSINDSO01,2,2046,0.0161
GLOBAL,PWRLDSINDSO01,2,2047,0.0161
GLOBAL,PWRLDSINDSO01,2,2048,0.0161
GLOBAL,PWRLDSINDSO01,2,2049,0.0161
GLOBAL,PWRLDSINDSO01,2,2050,0.0161
GLOBAL,PWRLDSINDWE01,2,2021,0.0161
GLOBAL,PWRLDSINDWE01,2,2022,0.0161
GLOBAL,PWRLDSINDWE01,2,2023,0.0161
GLOBAL,PWRLDSINDWE01,2,2024,0.0161
GLOBAL,PWRLDSINDWE01,2,2025,0.0161
GLOBAL,PWRLDSINDWE01,2,2026,0.0161
GLOBAL,PWRLDSINDWE01,2,2027,0.0161
GLOBAL,PWRLDSINDWE01,2,2028,0.0161
GLOBAL,PWRLDSINDWE01,2,2029,0.0161
GLOBAL,PWRLDSINDWE01,2,2030,0.0161
GLOBAL,PWRLDSINDWE01,2,2031,0.0161
GLOBAL,PWRLDSINDWE01,2,2032,0.0161
GLOBAL,PWRLDSINDWE01,2,2033,0.0161
GLOBAL,PWRLDSINDWE01,2,2034,0.0161
GLOBAL,PWRLDSINDWE01,2,2035,0.0161
GLOBAL,PWRLDSINDWE01,2,2036,0.0161
GLOBAL,PWRLDSINDWE01,2,2037,0.0161
GLOBAL,PWRLDSINDWE01,2,2038,0.0161
GLOBAL,PWRLDSINDWE01,2,2039,0.0161
GLOBAL,PWRLDSINDWE01,2,2040,0.0161
GLOBAL,PWRLDSINDWE01,2,2041,0.0161
GLOBAL,PWRLDSINDWE01,2,2042,0.0161
GLOBAL,PWRLDSINDWE01,2,2043,0.0161
GLOBAL,PWRLDSINDWE01,2,2044,0.0161
GLOBAL,PWRLDSINDWE01,2,2045,0.0161
GLOBAL,PWRLDSINDWE01,2,2046,0.0161
GLOBAL,PWRLDSINDWE01,2,2047,0.0161
GLOBAL,PWRLDSINDWE01,2,2048,0.0161
GLOBAL,PWRLDSINDWE01,2,2049,0.0161
GLOBAL,PWRLDSINDWE01,2,2050,0.0161
